epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,108.873,0.89841,0.78482,0.92126,0.86489,0.89855,0.90392,0.71202,0.86328,0.74778,0.96142,0.000731538,0.000731538,0.000731538
71,110.401,0.89327,0.75637,0.89282,0.86642,0.90474,0.9087,0.71023,0.85281,0.70751,0.96028,0.000726038,0.000726038,0.000726038
72,111.955,0.89534,0.81732,0.93783,0.8425,0.92271,0.91125,0.70644,0.89529,0.69819,0.97084,0.000720539,0.000720539,0.000720539
73,113.458,0.86022,0.75719,0.90343,0.8473,0.92237,0.90466,0.71868,0.84786,0.68873,0.96552,0.00071504,0.00071504,0.00071504
74,114.991,0.88776,0.77081,0.90566,0.86709,0.90893,0.89898,0.72053,0.8794,0.71475,0.96689,0.00070954,0.00070954,0.00070954
75,116.523,0.90701,0.81878,0.9305,0.86576,0.89556,0.897,0.72957,0.83288,0.70885,0.95952,0.000704041,0.000704041,0.000704041
76,118.071,0.86755,0.76356,0.91097,0.85412,0.90082,0.90003,0.71821,0.84761,0.72429,0.97061,0.000698541,0.000698541,0.000698541
77,119.581,0.88692,0.74391,0.90703,0.91363,0.85899,0.90417,0.72914,0.8409,0.67408,0.95576,0.000693042,0.000693042,0.000693042
78,121.124,0.86049,0.69574,0.89254,0.84049,0.9228,0.90968,0.72654,0.82588,0.69102,0.96468,0.000687542,0.000687542,0.000687542
79,122.646,0.83085,0.71828,0.91897,0.84135,0.9063,0.9045,0.72081,0.83222,0.69214,0.97651,0.000682043,0.000682043,0.000682043
80,124.158,0.80328,0.70827,0.90548,0.86596,0.89684,0.91878,0.72747,0.82985,0.65856,0.95776,0.000676543,0.000676543,0.000676543
81,125.672,0.81566,0.68108,0.90258,0.86019,0.8863,0.90569,0.72421,0.84632,0.70644,0.95923,0.000671044,0.000671044,0.000671044
82,127.187,0.8507,0.72945,0.91033,0.85315,0.89536,0.91132,0.73455,0.82407,0.69815,0.96461,0.000665545,0.000665545,0.000665545
83,128.744,0.87347,0.74959,0.92854,0.89591,0.83349,0.90434,0.72339,0.83246,0.67564,0.96171,0.000660045,0.000660045,0.000660045
84,130.252,0.83229,0.71691,0.8898,0.89023,0.85803,0.91388,0.7264,0.82798,0.6524,0.96679,0.000654546,0.000654546,0.000654546
85,131.779,0.84804,0.7076,0.90944,0.85674,0.89126,0.91082,0.72296,0.8402,0.68591,0.97389,0.000649046,0.000649046,0.000649046
86,133.299,0.83379,0.70232,0.89059,0.87303,0.87615,0.8952,0.70921,0.84273,0.69235,0.9637,0.000643547,0.000643547,0.000643547
87,134.822,0.84336,0.72941,0.91072,0.82328,0.90061,0.88646,0.70505,0.85411,0.73762,0.95646,0.000638047,0.000638047,0.000638047
88,136.356,0.83085,0.7324,0.89401,0.85252,0.91149,0.90309,0.72159,0.83794,0.68259,0.9554,0.000632548,0.000632548,0.000632548
89,137.892,0.86255,0.73965,0.93253,0.84492,0.91791,0.90118,0.7247,0.83484,0.68293,0.9588,0.000627048,0.000627048,0.000627048
90,139.423,0.83618,0.71454,0.89518,0.83173,0.91649,0.88173,0.70317,0.84824,0.73816,0.95744,0.000621549,0.000621549,0.000621549
91,140.959,0.81932,0.68153,0.89913,0.85879,0.89261,0.89112,0.7163,0.8158,0.69613,0.95197,0.000616049,0.000616049,0.000616049
92,142.568,0.85392,0.72541,0.90972,0.88867,0.86862,0.8932,0.72012,0.81671,0.73162,0.96272,0.00061055,0.00061055,0.00061055
93,144.105,0.83598,0.69797,0.91302,0.88836,0.85795,0.88925,0.72289,0.82875,0.73011,0.95879,0.000605051,0.000605051,0.000605051
94,145.667,0.84042,0.71067,0.89738,0.86708,0.88395,0.91211,0.73708,0.83066,0.69507,0.95837,0.000599551,0.000599551,0.000599551
95,147.235,0.84547,0.69718,0.89845,0.89295,0.84784,0.91395,0.72423,0.83695,0.69367,0.96568,0.000594052,0.000594052,0.000594052
96,148.779,0.80065,0.65838,0.90069,0.89794,0.84352,0.90931,0.71114,0.85781,0.70989,0.96345,0.000588552,0.000588552,0.000588552
97,150.334,0.84647,0.72575,0.91528,0.87577,0.87153,0.90398,0.71382,0.86873,0.7028,0.9727,0.000583053,0.000583053,0.000583053
98,151.865,0.80472,0.6694,0.89541,0.90837,0.84146,0.89581,0.70657,0.88026,0.72519,0.96937,0.000577553,0.000577553,0.000577553
99,153.399,0.85264,0.71291,0.90662,0.89948,0.84355,0.89105,0.70736,0.87234,0.72999,0.96993,0.000572054,0.000572054,0.000572054
100,154.958,0.7892,0.66106,0.86694,0.87126,0.88537,0.91475,0.72761,0.8268,0.69429,0.95759,0.000566554,0.000566554,0.000566554
101,156.477,0.7831,0.6489,0.89007,0.87424,0.88208,0.91135,0.71863,0.84247,0.65759,0.95457,0.000561055,0.000561055,0.000561055
102,157.99,0.82195,0.7023,0.91428,0.85989,0.9108,0.9074,0.7162,0.84586,0.66384,0.95872,0.000555556,0.000555556,0.000555556
103,159.52,0.8257,0.68278,0.88651,0.8555,0.92008,0.90807,0.71188,0.85479,0.65987,0.96371,0.000550056,0.000550056,0.000550056
104,161.076,0.83573,0.68198,0.89295,0.85781,0.89252,0.9048,0.70617,0.85388,0.67343,0.9636,0.000544557,0.000544557,0.000544557
105,162.599,0.81709,0.67865,0.89854,0.86295,0.89759,0.90488,0.71994,0.83955,0.68045,0.96304,0.000539057,0.000539057,0.000539057
106,164.152,0.79138,0.66172,0.88138,0.88492,0.88108,0.91067,0.72828,0.82173,0.64961,0.9488,0.000533558,0.000533558,0.000533558
107,165.696,0.80632,0.66257,0.90325,0.89136,0.87016,0.88996,0.72587,0.81547,0.67176,0.94631,0.000528058,0.000528058,0.000528058
108,167.226,0.82325,0.67115,0.88243,0.88852,0.88069,0.90187,0.72651,0.81676,0.67226,0.95638,0.000522559,0.000522559,0.000522559
109,168.756,0.83576,0.6876,0.90681,0.88471,0.88065,0.90321,0.73336,0.80597,0.67951,0.95428,0.000517059,0.000517059,0.000517059
110,170.318,0.77049,0.63022,0.88447,0.87991,0.88579,0.89996,0.74047,0.80143,0.65949,0.9451,0.00051156,0.00051156,0.00051156
111,171.845,0.80065,0.64258,0.87357,0.87785,0.8993,0.90537,0.73524,0.80187,0.65585,0.94177,0.00050606,0.00050606,0.00050606
112,173.394,0.77194,0.64205,0.89144,0.86332,0.88167,0.90407,0.72991,0.80234,0.66253,0.94779,0.000500561,0.000500561,0.000500561
113,174.91,0.74801,0.6404,0.88662,0.90956,0.84874,0.90469,0.7296,0.79239,0.66467,0.95285,0.000495062,0.000495062,0.000495062
114,176.451,0.77609,0.62803,0.88432,0.89916,0.8467,0.89985,0.73806,0.76401,0.6773,0.94604,0.000489562,0.000489562,0.000489562
115,177.978,0.74712,0.60055,0.86444,0.88869,0.86912,0.90622,0.74758,0.78641,0.67963,0.94829,0.000484063,0.000484063,0.000484063
116,179.503,0.79506,0.63329,0.87479,0.9204,0.86368,0.91277,0.74433,0.78415,0.66859,0.9472,0.000478563,0.000478563,0.000478563
117,181.017,0.77124,0.62511,0.87934,0.9303,0.86156,0.91448,0.74731,0.77179,0.65317,0.94376,0.000473064,0.000473064,0.000473064
118,182.55,0.7668,0.62522,0.88182,0.9163,0.87952,0.91208,0.74405,0.77112,0.63233,0.94573,0.000467564,0.000467564,0.000467564
119,184.108,0.81027,0.61548,0.88081,0.8906,0.88178,0.91481,0.74383,0.80017,0.63433,0.95468,0.000462065,0.000462065,0.000462065
120,185.631,0.75239,0.61446,0.88577,0.88183,0.88488,0.91362,0.73441,0.82907,0.64411,0.96013,0.000456565,0.000456565,0.000456565
