Model,Camera,Class,Confidence,Inference Time (ms),Frame Index
yolo11,Cam 0,Crowd,0.8662109375,7.414421997964382,12
yolo11,Cam 0,Crowd,0.5185546875,7.414421997964382,12
yolo11,Cam 0,Crowd,0.4794921875,7.414421997964382,12
yolo11,Cam 0,Crowd,0.47265625,7.414421997964382,12
yolo11,Cam 0,Crowd,0.2783203125,7.414421997964382,12
yolo11,Cam 0,Crowd,0.88427734375,6.95723600074416,13
yolo11,Cam 0,Crowd,0.86083984375,6.95723600074416,13
yolo11,Cam 0,Crowd,0.5244140625,6.95723600074416,13
yolo11,Cam 0,Crowd,0.4990234375,6.95723600074416,13
yolo11,Cam 0,Crowd,0.48828125,6.95723600074416,13
yolo11,Cam 0,Crowd,0.254638671875,6.95723600074416,13
yolo11,Cam 0,Crowd,0.87255859375,6.913164994330145,14
yolo11,Cam 0,Crowd,0.8642578125,6.913164994330145,14
yolo11,Cam 0,Crowd,0.583984375,6.913164994330145,14
yolo11,Cam 0,Crowd,0.5087890625,6.913164994330145,14
yolo11,Cam 0,Crowd,0.50390625,6.913164994330145,14
yolo11,Cam 0,Crowd,0.42822265625,6.913164994330145,14
yolo11,Cam 0,Crowd,0.267333984375,6.913164994330145,14
yolo11,Cam 0,Crowd,0.865234375,7.057250004436355,15
yolo11,Cam 0,Crowd,0.86083984375,7.057250004436355,15
yolo11,Cam 0,Crowd,0.537109375,7.057250004436355,15
yolo11,Cam 0,Crowd,0.5087890625,7.057250004436355,15
yolo11,Cam 0,Crowd,0.470703125,7.057250004436355,15
yolo11,Cam 0,Crowd,0.263671875,7.057250004436355,15
yolo11,Cam 0,Responder,0.96875,125.70964000042295,0
yolo11,Cam 0,Responder,0.96875,7.416864995320793,1
yolo11,Cam 0,Responder,0.9697265625,7.766564995108638,2
yolo11,Cam 0,Responder,0.9677734375,7.189740004832856,3
yolo11,Cam 0,Responder,0.96826171875,6.984125000599306,4
yolo11,Cam 0,Responder,0.96826171875,7.344858997385018,5
yolo11,Cam 0,Responder,0.9697265625,7.097338995663449,6
yolo11,Cam 0,Responder,0.96875,7.025751001492608,7
yolo11,Cam 0,Responder,0.9677734375,7.029592001345009,8
yolo11,Cam 0,Responder,0.96923828125,6.998582000960596,9
yolo11,Cam 0,Responder,0.96875,7.02665800054092,10
yolo11,Cam 0,Responder,0.96875,6.964569001866039,11
yolo11,Cam 0,Responder,0.9677734375,7.414421997964382,12
yolo11,Cam 0,Responder,0.96875,6.95723600074416,13
yolo11,Cam 0,Responder,0.96826171875,6.913164994330145,14
yolo11,Cam 0,Responder,0.966796875,7.057250004436355,15
yolo11,Cam 0,Robot,0.97265625,125.70964000042295,0
yolo11,Cam 0,Robot,0.9716796875,7.416864995320793,1
yolo11,Cam 0,Robot,0.97412109375,7.766564995108638,2
yolo11,Cam 0,Robot,0.97412109375,7.189740004832856,3
yolo11,Cam 0,Robot,0.97412109375,6.984125000599306,4
yolo11,Cam 0,Robot,0.97265625,7.344858997385018,5
yolo11,Cam 0,Robot,0.97607421875,7.097338995663449,6
yolo11,Cam 0,Robot,0.97314453125,7.025751001492608,7
yolo11,Cam 0,Robot,0.9736328125,7.029592001345009,8
yolo11,Cam 0,Robot,0.97314453125,6.998582000960596,9
yolo11,Cam 0,Robot,0.9736328125,7.02665800054092,10
yolo11,Cam 0,Robot,0.97216796875,6.964569001866039,11
yolo11,Cam 0,Robot,0.97265625,7.414421997964382,12
yolo11,Cam 0,Robot,0.97412109375,6.95723600074416,13
yolo11,Cam 0,Robot,0.97314453125,6.913164994330145,14
yolo11,Cam 0,Robot,0.9736328125,7.057250004436355,15
yolo8,Cam 0,Crowd,0.908203125,28.38684100424871,0
yolo8,Cam 0,Crowd,0.8798828125,28.38684100424871,0
yolo8,Cam 0,Crowd,0.62060546875,28.38684100424871,0
yolo8,Cam 0,Crowd,0.5888671875,28.38684100424871,0
yolo8,Cam 0,Crowd,0.5361328125,28.38684100424871,0
yolo8,Cam 0,Crowd,0.2998046875,28.38684100424871,0
yolo8,Cam 0,Crowd,0.90576171875,5.144209004356526,1
yolo8,Cam 0,Crowd,0.87890625,5.144209004356526,1
yolo8,Cam 0,Crowd,0.64794921875,5.144209004356526,1
yolo8,Cam 0,Crowd,0.63330078125,5.144209004356526,1
yolo8,Cam 0,Crowd,0.529296875,5.144209004356526,1
yolo8,Cam 0,Crowd,0.312255859375,5.144209004356526,1
yolo8,Cam 0,Crowd,0.908203125,5.142532005265821,2
yolo8,Cam 0,Crowd,0.884765625,5.142532005265821,2
yolo8,Cam 0,Crowd,0.62255859375,5.142532005265821,2
yolo8,Cam 0,Crowd,0.60498046875,5.142532005265821,2
yolo8,Cam 0,Crowd,0.521484375,5.142532005265821,2
yolo8,Cam 0,Crowd,0.2822265625,5.142532005265821,2
yolo8,Cam 0,Crowd,0.90869140625,5.928744001721498,3
yolo8,Cam 0,Crowd,0.873046875,5.928744001721498,3
yolo8,Cam 0,Crowd,0.640625,5.928744001721498,3
yolo8,Cam 0,Crowd,0.6298828125,5.928744001721498,3
yolo8,Cam 0,Crowd,0.517578125,5.928744001721498,3
yolo8,Cam 0,Crowd,0.285400390625,5.928744001721498,3
yolo8,Cam 0,Crowd,0.90966796875,5.169281997950748,4
yolo8,Cam 0,Crowd,0.8818359375,5.169281997950748,4
yolo8,Cam 0,Crowd,0.640625,5.169281997950748,4
yolo8,Cam 0,Crowd,0.63525390625,5.169281997950748,4
yolo8,Cam 0,Crowd,0.53125,5.169281997950748,4
yolo8,Cam 0,Crowd,0.2998046875,5.169281997950748,4
yolo8,Cam 0,Crowd,0.91162109375,5.352198000764474,5
yolo8,Cam 0,Crowd,0.88330078125,5.352198000764474,5
yolo8,Cam 0,Crowd,0.638671875,5.352198000764474,5
yolo8,Cam 0,Crowd,0.63330078125,5.352198000764474,5
yolo8,Cam 0,Crowd,0.5400390625,5.352198000764474,5
yolo8,Cam 0,Crowd,0.310791015625,5.352198000764474,5
yolo8,Cam 0,Crowd,0.9072265625,6.499003000499215,6
yolo8,Cam 0,Crowd,0.8740234375,6.499003000499215,6
yolo8,Cam 0,Crowd,0.64404296875,6.499003000499215,6
yolo8,Cam 0,Crowd,0.61865234375,6.499003000499215,6
yolo8,Cam 0,Crowd,0.533203125,6.499003000499215,6
yolo8,Cam 0,Crowd,0.32080078125,6.499003000499215,6
yolo8,Cam 0,Crowd,0.90380859375,5.282356003590394,7
yolo8,Cam 0,Crowd,0.880859375,5.282356003590394,7
yolo8,Cam 0,Crowd,0.6533203125,5.282356003590394,7
yolo8,Cam 0,Crowd,0.61865234375,5.282356003590394,7
yolo8,Cam 0,Crowd,0.55712890625,5.282356003590394,7
yolo8,Cam 0,Crowd,0.315673828125,5.282356003590394,7
yolo8,Cam 0,Crowd,0.9140625,5.351640000299085,8
yolo8,Cam 0,Crowd,0.875,5.351640000299085,8
yolo8,Cam 0,Crowd,0.64794921875,5.351640000299085,8
yolo8,Cam 0,Crowd,0.640625,5.351640000299085,8
yolo8,Cam 0,Crowd,0.5400390625,5.351640000299085,8
yolo8,Cam 0,Crowd,0.30078125,5.351640000299085,8
yolo8,Cam 0,Crowd,0.908203125,5.189046998566482,9
yolo8,Cam 0,Crowd,0.8759765625,5.189046998566482,9
yolo8,Cam 0,Crowd,0.6494140625,5.189046998566482,9
yolo8,Cam 0,Crowd,0.640625,5.189046998566482,9
yolo8,Cam 0,Crowd,0.5458984375,5.189046998566482,9
yolo8,Cam 0,Crowd,0.303955078125,5.189046998566482,9
yolo8,Cam 0,Crowd,0.90966796875,5.4181989980861545,10
yolo8,Cam 0,Crowd,0.87060546875,5.4181989980861545,10
yolo8,Cam 0,Crowd,0.65478515625,5.4181989980861545,10
yolo8,Cam 0,Crowd,0.638671875,5.4181989980861545,10
yolo8,Cam 0,Crowd,0.5361328125,5.4181989980861545,10
yolo8,Cam 0,Crowd,0.2783203125,5.4181989980861545,10
yolo8,Cam 0,Crowd,0.90576171875,5.629680003039539,11
yolo8,Cam 0,Crowd,0.873046875,5.629680003039539,11
yolo8,Cam 0,Crowd,0.658203125,5.629680003039539,11
yolo8,Cam 0,Crowd,0.64794921875,5.629680003039539,11
yolo8,Cam 0,Crowd,0.5546875,5.629680003039539,11
yolo8,Cam 0,Crowd,0.259033203125,5.629680003039539,11
yolo8,Cam 0,Crowd,0.9052734375,5.991461002849974,12
yolo8,Cam 0,Crowd,0.8818359375,5.991461002849974,12
yolo8,Cam 0,Crowd,0.642578125,5.991461002849974,12
yolo8,Cam 0,Crowd,0.6259765625,5.991461002849974,12
yolo8,Cam 0,Crowd,0.5537109375,5.991461002849974,12
yolo8,Cam 0,Crowd,0.322509765625,5.991461002849974,12
yolo8,Cam 0,Crowd,0.91064453125,5.691769998520613,13
yolo8,Cam 0,Crowd,0.87841796875,5.691769998520613,13
yolo8,Cam 0,Crowd,0.62255859375,5.691769998520613,13
yolo8,Cam 0,Crowd,0.61767578125,5.691769998520613,13
yolo8,Cam 0,Crowd,0.546875,5.691769998520613,13
yolo8,Cam 0,Crowd,0.31396484375,5.691769998520613,13
yolo8,Cam 0,Crowd,0.90869140625,5.528618996322621,14
yolo8,Cam 0,Crowd,0.87890625,5.528618996322621,14
yolo8,Cam 0,Crowd,0.6494140625,5.528618996322621,14
yolo8,Cam 0,Crowd,0.64404296875,5.528618996322621,14
yolo8,Cam 0,Crowd,0.5361328125,5.528618996322621,14
yolo8,Cam 0,Crowd,0.2744140625,5.528618996322621,14
yolo8,Cam 0,Crowd,0.9091796875,5.133802995260339,15
yolo8,Cam 0,Crowd,0.8798828125,5.133802995260339,15
yolo8,Cam 0,Crowd,0.642578125,5.133802995260339,15
yolo8,Cam 0,Crowd,0.638671875,5.133802995260339,15
yolo8,Cam 0,Crowd,0.548828125,5.133802995260339,15
yolo8,Cam 0,Crowd,0.291748046875,5.133802995260339,15
yolo8,Cam 0,Responder,0.94140625,28.38684100424871,0
yolo8,Cam 0,Responder,0.94482421875,5.144209004356526,1
yolo8,Cam 0,Responder,0.9443359375,5.142532005265821,2
yolo8,Cam 0,Responder,0.94384765625,5.928744001721498,3
yolo8,Cam 0,Responder,0.9443359375,5.169281997950748,4
yolo8,Cam 0,Responder,0.9443359375,5.352198000764474,5
yolo8,Cam 0,Responder,0.94482421875,6.499003000499215,6
yolo8,Cam 0,Responder,0.9453125,5.282356003590394,7
yolo8,Cam 0,Responder,0.94482421875,5.351640000299085,8
yolo8,Cam 0,Responder,0.9462890625,5.189046998566482,9
yolo8,Cam 0,Responder,0.9462890625,5.4181989980861545,10
yolo8,Cam 0,Responder,0.94580078125,5.629680003039539,11
yolo8,Cam 0,Responder,0.94677734375,5.991461002849974,12
yolo8,Cam 0,Responder,0.94482421875,5.691769998520613,13
yolo8,Cam 0,Responder,0.94482421875,5.528618996322621,14
yolo8,Cam 0,Responder,0.9453125,5.133802995260339,15
yolo8,Cam 0,Robot,0.8681640625,28.38684100424871,0
yolo8,Cam 0,Robot,0.880859375,5.144209004356526,1
yolo8,Cam 0,Robot,0.87255859375,5.142532005265821,2
yolo8,Cam 0,Robot,0.87744140625,5.928744001721498,3
yolo8,Cam 0,Robot,0.86083984375,5.169281997950748,4
yolo8,Cam 0,Robot,0.87060546875,5.352198000764474,5
yolo8,Cam 0,Robot,0.8623046875,6.499003000499215,6
yolo8,Cam 0,Robot,0.873046875,5.282356003590394,7
yolo8,Cam 0,Robot,0.8740234375,5.351640000299085,8
yolo8,Cam 0,Robot,0.8759765625,5.189046998566482,9
yolo8,Cam 0,Robot,0.8818359375,5.4181989980861545,10
yolo8,Cam 0,Robot,0.87744140625,5.629680003039539,11
yolo8,Cam 0,Robot,0.86865234375,5.991461002849974,12
yolo8,Cam 0,Robot,0.873046875,5.691769998520613,13
yolo8,Cam 0,Robot,0.873046875,5.528618996322621,14
yolo8,Cam 0,Robot,0.8857421875,5.133802995260339,15
